x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,label
0.3096015751361847,0.7970967292785645,0.3702167272567749,0.7705789804458618,0.4149988293647766,0.7021238207817078,0.43226194381713867,0.628289520740509,0.43671751022338867,0.567170262336731,0.39378929138183594,0.5804978013038635,0.41251322627067566,0.49571946263313293,0.4199683964252472,0.4478146433830261,0.4243975877761841,0.40620243549346924,0.3608444035053253,0.5666580200195312,0.3832433521747589,0.47935956716537476,0.3947071135044098,0.4279114007949829,0.40318548679351807,0.38763076066970825,0.3279038369655609,0.5683526396751404,0.34667471051216125,0.4892672598361969,0.3604825437068939,0.4413369297981262,0.3724433183670044,0.40303802490234375,0.2919121980667114,0.5838168263435364,0.3037723898887634,0.5208876132965088,0.3147512674331665,0.4822416603565216,0.32647109031677246,0.44776493310928345,Hello
0.31098097562789917,0.7994096279144287,0.3713894784450531,0.7731858491897583,0.41633862257003784,0.702522873878479,0.43420374393463135,0.6270418763160706,0.4372044801712036,0.5668700337409973,0.39467862248420715,0.5831849575042725,0.41269683837890625,0.5016063451766968,0.4199683964252472,0.45421332120895386,0.4249385595321655,0.4115331768989563,0.3617642819881439,0.5688473582267761,0.3833416998386383,0.48314201831817627,0.39549654722213745,0.4317740797996521,0.40559595823287964,0.3897077441215515,0.32881632447242737,0.57045978307724,0.34644514322280884,0.4932641386985779,0.3603866994380951,0.4462290108203888,0.3732159733772278,0.4076971411705017,0.2932305932044983,0.5857611298561096,0.30358508229255676,0.5237130522727966,0.31349146366119385,0.4856928288936615,0.32449835538864136,0.45111167430877686,Hello
0.31112030148506165,0.7995354533195496,0.3717687726020813,0.7740510106086731,0.41671448945999146,0.7017359137535095,0.4344446659088135,0.6254372596740723,0.4370236098766327,0.5660053491592407,0.39427393674850464,0.5838037729263306,0.41230911016464233,0.5019106864929199,0.4197104573249817,0.45431214570999146,0.4245959520339966,0.4116293489933014,0.3612835705280304,0.5696529150009155,0.3828813135623932,0.4837086498737335,0.39524203538894653,0.4323517084121704,0.4054209291934967,0.39074376225471497,0.32840144634246826,0.571103036403656,0.34649142622947693,0.4930926263332367,0.3603685796260834,0.4452873468399048,0.3730769455432892,0.4067203402519226,0.2928793132305145,0.586166501045227,0.3038758635520935,0.5231335759162903,0.31382325291633606,0.4848065674304962,0.32477495074272156,0.4502466320991516,Hello
0.31498295068740845,0.7994300723075867,0.37391236424446106,0.774110734462738,0.42074090242385864,0.7058330774307251,0.4398767054080963,0.631466805934906,0.4438447952270508,0.5700237154960632,0.40097180008888245,0.5842426419258118,0.4181724786758423,0.5046252012252808,0.4253188669681549,0.4584558606147766,0.43054091930389404,0.4161339998245239,0.36951547861099243,0.5708503127098083,0.38916027545928955,0.4872193932533264,0.4001176953315735,0.4368002414703369,0.409281462430954,0.39546340703964233,0.3375692367553711,0.5729621052742004,0.35366925597190857,0.49727141857147217,0.3651721775531769,0.451175332069397,0.3758275508880615,0.41284358501434326,0.3023352026939392,0.5890181064605713,0.31080591678619385,0.5273222327232361,0.318676620721817,0.4895715117454529,0.32732218503952026,0.45552265644073486,Hello
0.31552648544311523,0.7990243434906006,0.3749104142189026,0.7722304463386536,0.42156854271888733,0.7047866582870483,0.43883538246154785,0.6302122473716736,0.44216424226760864,0.5692411661148071,0.40232568979263306,0.5845399498939514,0.41963082551956177,0.5059871673583984,0.4265502393245697,0.46126359701156616,0.43143317103385925,0.42020702362060547,0.37045252323150635,0.5705052614212036,0.39048489928245544,0.48775574564933777,0.4009464383125305,0.4378720819950104,0.4090628921985626,0.39606431126594543,0.33825650811195374,0.5718501210212708,0.35527652502059937,0.49697279930114746,0.3670671880245209,0.4503614902496338,0.37734484672546387,0.41126179695129395,0.3026192784309387,0.5872910618782043,0.31304216384887695,0.5253830552101135,0.3218616247177124,0.4877902865409851,0.3306349813938141,0.45345425605773926,Hello
0.31797271966934204,0.7988369464874268,0.37719017267227173,0.777023434638977,0.4243362247943878,0.7101527452468872,0.44612911343574524,0.6355741620063782,0.4528651833534241,0.5738441944122314,0.4070260524749756,0.5903775095939636,0.4260985553264618,0.5098496079444885,0.43384432792663574,0.4622099995613098,0.4392898380756378,0.41926681995391846,0.3758101463317871,0.5746128559112549,0.3978584408760071,0.491233229637146,0.40976789593696594,0.4409521222114563,0.4198336601257324,0.40045809745788574,0.343911349773407,0.5738909840583801,0.36147093772888184,0.4979355037212372,0.37481173872947693,0.4512236714363098,0.3875976502895355,0.41335442662239075,0.3087399899959564,0.5868900418281555,0.31860440969467163,0.5259836912155151,0.3280171751976013,0.4889494776725769,0.3386886417865753,0.45643147826194763,Hello
0.317950576543808,0.7960597276687622,0.37784987688064575,0.7711636424064636,0.4261670410633087,0.706003725528717,0.44606977701187134,0.633293867111206,0.45066022872924805,0.5724825859069824,0.4088415503501892,0.5887992978096008,0.42817795276641846,0.5113009214401245,0.4363860487937927,0.46646663546562195,0.4428340196609497,0.42515504360198975,0.37744030356407166,0.5730127692222595,0.3998885750770569,0.4916432499885559,0.4128352999687195,0.44246339797973633,0.4239703416824341,0.40121740102767944,0.3452973961830139,0.5718743801116943,0.3643052875995636,0.4977318048477173,0.3781718313694,0.4518975019454956,0.39085277915000916,0.41373592615127563,0.3096659183502197,0.5846356749534607,0.321990966796875,0.5237796306610107,0.33201682567596436,0.4871460199356079,0.34201398491859436,0.45405054092407227,Hello
0.3177950382232666,0.7954773902893066,0.3781333863735199,0.7700143456459045,0.42633670568466187,0.7053331136703491,0.44609367847442627,0.6332978010177612,0.4505150020122528,0.5730240345001221,0.4088532328605652,0.5886649489402771,0.4284820556640625,0.5115463733673096,0.43673789501190186,0.46701502799987793,0.44307151436805725,0.426446795463562,0.37736159563064575,0.5727097988128662,0.39982566237449646,0.4913563132286072,0.41257503628730774,0.44231075048446655,0.4234218895435333,0.4012278914451599,0.3451465666294098,0.571439266204834,0.3648786246776581,0.49661093950271606,0.3790925145149231,0.45023295283317566,0.3921878933906555,0.41160932183265686,0.30935579538345337,0.5843279957771301,0.32168886065483093,0.5233709216117859,0.33216333389282227,0.48651808500289917,0.34294912219047546,0.4532433748245239,Hello
0.30968621373176575,0.7913528084754944,0.3671953082084656,0.7604429125785828,0.4087037444114685,0.692646324634552,0.42441532015800476,0.6290743947029114,0.42971327900886536,0.5745476484298706,0.3993344306945801,0.5809478163719177,0.4139699339866638,0.5050675272941589,0.42215391993522644,0.45888274908065796,0.42892754077911377,0.4199017286300659,0.3702295422554016,0.5677115321159363,0.3901480436325073,0.48838311433792114,0.4020727872848511,0.441135972738266,0.41395649313926697,0.40326112508773804,0.33940601348876953,0.5682779550552368,0.3579932153224945,0.4944317936897278,0.3706255257129669,0.4518550634384155,0.3840494751930237,0.4181920886039734,0.30374476313591003,0.5827694535255432,0.3159363865852356,0.5242229700088501,0.32516658306121826,0.4894111752510071,0.335355281829834,0.4587668776512146,Hello
0.29875317215919495,0.7907736301422119,0.3564274311065674,0.750775933265686,0.39339402318000793,0.6801508665084839,0.40705931186676025,0.6189420223236084,0.4124610722064972,0.567389965057373,0.37545743584632874,0.5720102787017822,0.3884919285774231,0.4974432587623596,0.3951868712902069,0.45062607526779175,0.40000563859939575,0.41021502017974854,0.34573647379875183,0.5630463361740112,0.36368420720100403,0.4861898124217987,0.3733522295951843,0.4377442002296448,0.3830149471759796,0.3973403573036194,0.3147693872451782,0.5682398676872253,0.33276671171188354,0.49234649538993835,0.3448890745639801,0.44996851682662964,0.3575213849544525,0.4165174663066864,0.27952492237091064,0.5879310369491577,0.2904382348060608,0.5286014676094055,0.2991248667240143,0.4910494089126587,0.30860134959220886,0.45844781398773193,Hello
0.29143399000167847,0.7825100421905518,0.34713587164878845,0.7529878616333008,0.3873271942138672,0.6832233667373657,0.401202917098999,0.6133518218994141,0.4018988609313965,0.5556324124336243,0.3648892641067505,0.5683909058570862,0.3806830048561096,0.48836052417755127,0.38677656650543213,0.44069695472717285,0.39065998792648315,0.3986690640449524,0.33284011483192444,0.5561651587486267,0.3507324457168579,0.47350770235061646,0.36065587401390076,0.4226066470146179,0.36929142475128174,0.38141757249832153,0.3009893298149109,0.5595607757568359,0.31572598218917847,0.48261886835098267,0.3267654776573181,0.4368845224380493,0.33735814690589905,0.39957189559936523,0.26597827672958374,0.5767485499382019,0.27562546730041504,0.515304446220398,0.28437334299087524,0.47851142287254333,0.294057697057724,0.44480568170547485,Hello
0.2901934087276459,0.7810132503509521,0.34848135709762573,0.7506192922592163,0.387967586517334,0.6800148487091064,0.40270987153053284,0.6095297932624817,0.4024406969547272,0.5530319213867188,0.3635871708393097,0.5668015480041504,0.37900450825691223,0.4864614009857178,0.38528987765312195,0.4391254186630249,0.38890504837036133,0.39668768644332886,0.33195915818214417,0.5559564828872681,0.349683940410614,0.4729324281215668,0.35913771390914917,0.4228161573410034,0.36655694246292114,0.38214659690856934,0.3005554676055908,0.559907078742981,0.315696656703949,0.4841715693473816,0.3262104392051697,0.43738043308258057,0.33550602197647095,0.3995484709739685,0.2671090364456177,0.576810359954834,0.2757894694805145,0.5159706473350525,0.28374624252319336,0.47810205817222595,0.2924870252609253,0.4440353512763977,Hello
0.3125942051410675,0.7888777256011963,0.36648598313331604,0.7520221471786499,0.4019838869571686,0.6804991960525513,0.40948277711868286,0.6211181282997131,0.4068066477775574,0.5833745002746582,0.38745036721229553,0.5733464360237122,0.3988400399684906,0.49799424409866333,0.409427672624588,0.4549127519130707,0.42040491104125977,0.42243844270706177,0.35903581976890564,0.5660552382469177,0.3720235824584961,0.4834074378013611,0.38572564721107483,0.44194337725639343,0.4007056951522827,0.4137423038482666,0.32933393120765686,0.5747870802879333,0.33755621314048767,0.49796581268310547,0.3524813950061798,0.4734383821487427,0.3702694773674011,0.4622572064399719,0.29667922854423523,0.5981539487838745,0.29900556802749634,0.5352399945259094,0.3042444884777069,0.49705028533935547,0.3125041723251343,0.46776139736175537,Hello
0.31108078360557556,0.7923218011856079,0.3642108738422394,0.7566332221031189,0.40105316042900085,0.6846722364425659,0.4085075557231903,0.6261646747589111,0.40541550517082214,0.5886029005050659,0.3866341710090637,0.5746366381645203,0.39906665682792664,0.4989441931247711,0.4094986319541931,0.45650410652160645,0.419887512922287,0.42256689071655273,0.3595092296600342,0.5689218640327454,0.3741481602191925,0.48846375942230225,0.3865680396556854,0.44687438011169434,0.400179922580719,0.41663771867752075,0.33106550574302673,0.5773852467536926,0.3407769799232483,0.5035187005996704,0.35390010476112366,0.4684652090072632,0.3699282705783844,0.4452955722808838,0.29827001690864563,0.6000522375106812,0.30186524987220764,0.5372175574302673,0.30731645226478577,0.496387243270874,0.31592726707458496,0.4628370404243469,Hello
0.3212638199329376,0.7871960997581482,0.37824925780296326,0.7627944946289062,0.42189738154411316,0.7078641653060913,0.4397716224193573,0.6438050270080566,0.4480791687965393,0.5883350372314453,0.41346946358680725,0.5916633605957031,0.43811777234077454,0.5228209495544434,0.45116403698921204,0.48175346851348877,0.46169328689575195,0.44278866052627563,0.3847683370113373,0.5757983326911926,0.4127163290977478,0.5008475184440613,0.4289095401763916,0.45632800459861755,0.44409987330436707,0.418179988861084,0.35360220074653625,0.5747483372688293,0.3787868618965149,0.5029201507568359,0.39430537819862366,0.4618571698665619,0.40930408239364624,0.4281425178050995,0.3169385492801666,0.5867033004760742,0.3324372172355652,0.5280587673187256,0.3443845510482788,0.49524185061454773,0.3566882014274597,0.46556347608566284,Hello
0.30251356959342957,0.7749355435371399,0.35525694489479065,0.7427294254302979,0.39076581597328186,0.6810685396194458,0.4017830193042755,0.626236081123352,0.40201064944267273,0.5942929983139038,0.3931531608104706,0.5808498859405518,0.41440510749816895,0.5056114792823792,0.43285736441612244,0.4675746262073517,0.45066267251968384,0.44485801458358765,0.36375629901885986,0.5705189108848572,0.383731484413147,0.487996906042099,0.4020906686782837,0.4513118267059326,0.4219799339771271,0.43123316764831543,0.3320748805999756,0.5792043805122375,0.34224361181259155,0.5050434470176697,0.36269041895866394,0.48632609844207764,0.3846866190433502,0.4850488305091858,0.2977316081523895,0.6025851964950562,0.31464141607284546,0.5593438148498535,0.335134357213974,0.5567467212677002,0.35453495383262634,0.5665229558944702,Hello
0.3042548596858978,0.7749596834182739,0.35628634691238403,0.7447766065597534,0.39070796966552734,0.6801106929779053,0.3998554050922394,0.6236374974250793,0.40465888381004333,0.5901861190795898,0.39636602997779846,0.5808762907981873,0.4180554151535034,0.5108528137207031,0.43741118907928467,0.47073495388031006,0.4566962420940399,0.4450945258140564,0.36773064732551575,0.5693197250366211,0.38988861441612244,0.4907790720462799,0.4095056653022766,0.45150506496429443,0.4307875335216522,0.426499605178833,0.3362996280193329,0.5757609009742737,0.3512795567512512,0.5016024112701416,0.3732227087020874,0.4725668430328369,0.3954528570175171,0.458291232585907,0.30112671852111816,0.5966972708702087,0.3199610412120819,0.5502580404281616,0.3415820896625519,0.5440727472305298,0.36101797223091125,0.5485675930976868,Hello
0.26921001076698303,0.7731646299362183,0.3232225179672241,0.7355833649635315,0.36250925064086914,0.6727568507194519,0.3698658049106598,0.6133518218994141,0.35222187638282776,0.5818395018577576,0.3431432247161865,0.5603436827659607,0.3540542721748352,0.4869869649410248,0.3618541359901428,0.44241535663604736,0.37017056345939636,0.40576449036598206,0.3128202557563782,0.5559208393096924,0.3278247117996216,0.47974076867103577,0.33957237005233765,0.4391212463378906,0.35311999917030334,0.4091283082962036,0.28128138184547424,0.5668092370033264,0.29301825165748596,0.4989866018295288,0.30754750967025757,0.47277092933654785,0.322611927986145,0.46042004227638245,0.24603351950645447,0.5913452506065369,0.25781673192977905,0.544293999671936,0.26856672763824463,0.5262324810028076,0.2796521782875061,0.5160493850708008,Hello
0.2507506012916565,0.765849769115448,0.30369582772254944,0.7353546619415283,0.3430752754211426,0.6682188510894775,0.35749778151512146,0.5957129001617432,0.34954923391342163,0.5426701307296753,0.32307398319244385,0.5617524981498718,0.3415972590446472,0.48146021366119385,0.3500882685184479,0.4316897392272949,0.35671567916870117,0.3889475464820862,0.29142576456069946,0.5492627024650574,0.30871841311454773,0.4678139090538025,0.3195440173149109,0.41862615942955017,0.33014997839927673,0.38008055090904236,0.26022428274154663,0.5528313517570496,0.27477896213531494,0.4765755534172058,0.2872331142425537,0.43156468868255615,0.299070805311203,0.39771461486816406,0.22653250396251678,0.5705181360244751,0.23637090623378754,0.5119893550872803,0.24393971264362335,0.4763864278793335,0.2511548399925232,0.4468032717704773,Hello
0.2879677414894104,0.7888072729110718,0.3413732647895813,0.7466040849685669,0.37407803535461426,0.6769912242889404,0.3836517632007599,0.6196514964103699,0.3767778277397156,0.5773292183876038,0.3539063036441803,0.576098620891571,0.36554956436157227,0.5064741373062134,0.3726866543292999,0.4628511667251587,0.3786499798297882,0.4255404770374298,0.3238193094730377,0.5705460906028748,0.3391474485397339,0.4952062964439392,0.35267192125320435,0.45246976613998413,0.36642205715179443,0.41771015524864197,0.290706992149353,0.5801421999931335,0.29936039447784424,0.5083274245262146,0.31460872292518616,0.4833402931690216,0.33142468333244324,0.4691585302352905,0.2538834810256958,0.6037311553955078,0.2581925690174103,0.5455067157745361,0.2691575884819031,0.5178926587104797,0.2828064262866974,0.4989387094974518,Hello
0.2871271073818207,0.7884007692337036,0.3375703692436218,0.7517037391662598,0.3687209486961365,0.6825023889541626,0.382534921169281,0.6254728436470032,0.3805999457836151,0.582095742225647,0.355314165353775,0.5784047842025757,0.3677214980125427,0.5107274055480957,0.37400034070014954,0.46754878759384155,0.379349023103714,0.43186765909194946,0.32652726769447327,0.5731850266456604,0.3410360813140869,0.4987074136734009,0.35234999656677246,0.4558022618293762,0.3645014762878418,0.4208473861217499,0.29513150453567505,0.5833954811096191,0.30565500259399414,0.5143296122550964,0.3215077817440033,0.4862559139728546,0.33669599890708923,0.4685963988304138,0.26118141412734985,0.6075277924537659,0.280343234539032,0.5655680894851685,0.30285340547561646,0.5603153705596924,0.3233739733695984,0.5629048347473145,Hello
0.30561140179634094,0.7927818298339844,0.35934820771217346,0.768582820892334,0.39876359701156616,0.7072687149047852,0.41751277446746826,0.6409375071525574,0.42760440707206726,0.5868169665336609,0.3887075185775757,0.5998762249946594,0.4121038317680359,0.5276675224304199,0.4254423677921295,0.4848024249076843,0.4366171956062317,0.44611430168151855,0.3603871464729309,0.5831247568130493,0.38654831051826477,0.5056380033493042,0.4042588174343109,0.458343505859375,0.4219611883163452,0.4182507395744324,0.3299189507961273,0.581899106502533,0.3532770276069641,0.5076082944869995,0.3708280920982361,0.46270307898521423,0.3889295160770416,0.42598646879196167,0.2950884699821472,0.5944051146507263,0.31067728996276855,0.5348087549209595,0.3218468725681305,0.499487042427063,0.33331558108329773,0.4687548875808716,Hello
0.3022383749485016,0.7941809296607971,0.35770314931869507,0.770309329032898,0.3993093967437744,0.7089266777038574,0.4173439145088196,0.6431018710136414,0.42718133330345154,0.5876657962799072,0.3881824314594269,0.5990397334098816,0.412619948387146,0.5269908905029297,0.4254656136035919,0.4842664897441864,0.43609297275543213,0.44573792815208435,0.36016014218330383,0.5823491811752319,0.38593390583992004,0.504538357257843,0.4032258987426758,0.4574820101261139,0.419214129447937,0.41902804374694824,0.3298412561416626,0.5806060433387756,0.35278746485710144,0.5061956644058228,0.3705885112285614,0.46236419677734375,0.387745201587677,0.42710229754447937,0.29565149545669556,0.5922974944114685,0.3078824579715729,0.5337708592414856,0.3180372416973114,0.49842262268066406,0.32893314957618713,0.46728217601776123,Hello
0.292768269777298,0.7881346940994263,0.34428495168685913,0.7530727386474609,0.37637796998023987,0.6883047223091125,0.38726478815078735,0.6342898011207581,0.3931395709514618,0.59059077501297,0.37485775351524353,0.584696352481842,0.39202696084976196,0.5128203630447388,0.4050738513469696,0.47026893496513367,0.4176739752292633,0.4368744492530823,0.3456880748271942,0.5753718018531799,0.3654787242412567,0.49460917711257935,0.3807677924633026,0.45244085788726807,0.398139089345932,0.42135024070739746,0.31438007950782776,0.5850028991699219,0.3249569535255432,0.5124929547309875,0.34050408005714417,0.4879506826400757,0.3585514426231384,0.4757877290248871,0.2807086706161499,0.6102480888366699,0.29705682396888733,0.5701955556869507,0.31488701701164246,0.5627437829971313,0.33286985754966736,0.5633110404014587,Hello
0.2584223747253418,0.7806867361068726,0.312442421913147,0.7416836023330688,0.35271114110946655,0.6768350601196289,0.3596666157245636,0.6145652532577515,0.3456481695175171,0.5724424719810486,0.33525845408439636,0.5668638348579407,0.34674787521362305,0.49491575360298157,0.35359132289886475,0.45147234201431274,0.36180901527404785,0.41654473543167114,0.3039538264274597,0.5609678626060486,0.3169200122356415,0.4868431091308594,0.3253866732120514,0.44896990060806274,0.33737874031066895,0.42049092054367065,0.2723548412322998,0.5703914165496826,0.28043848276138306,0.5043777227401733,0.2896891236305237,0.4775833487510681,0.3026328682899475,0.4634036719799042,0.2386593371629715,0.5936410427093506,0.2466675341129303,0.5422364473342896,0.2561537027359009,0.519328773021698,0.2684337794780731,0.5060973763465881,Hello
0.23703263700008392,0.7673421502113342,0.2874760925769806,0.731353759765625,0.32291948795318604,0.6639948487281799,0.3350643813610077,0.5940690636634827,0.32823294401168823,0.5393857359886169,0.29698336124420166,0.5588673949241638,0.312602162361145,0.4798356294631958,0.3197898268699646,0.43084537982940674,0.32565248012542725,0.38919150829315186,0.2646450996398926,0.5503817200660706,0.2791506350040436,0.46618014574050903,0.28963395953178406,0.4165627956390381,0.30127155780792236,0.3780892491340637,0.23376204073429108,0.5582062005996704,0.24496079981327057,0.481090247631073,0.25643330812454224,0.4341272711753845,0.2684764862060547,0.39885562658309937,0.202012836933136,0.5795662999153137,0.21339185535907745,0.5248293280601501,0.22282859683036804,0.49225443601608276,0.2326551377773285,0.4648808240890503,Hello
